animal_ID	breed	farm_ID	date_of_birth	lactation_rank	calving_date	calving_season	age_at_calving	PHYS	HYS	305d_milk	305d_fat	305d_protein
animal_2874	SIM	farm_1	06/15/2009	3	02/19/2014	iarna	1710	3-farm_1-2014-iarna	farm_1-2014-iarna	6108	220	189
animal_2874	SIM	farm_1	06/15/2009	2	07/14/2012	vara	1125	2-farm_1-2012-vara	farm_1-2012-vara	6377	220	193
animal_2875	SIM	farm_1	07/17/2009	1	02/17/2012	iarna	945	1-farm_1-2012-iarna	farm_1-2012-iarna	5895	216	180
animal_2875	SIM	farm_1	07/17/2009	2	07/15/2013	vara	1459	2-farm_1-2013-vara	farm_1-2013-vara	5059	194	159
animal_2876	SIM	farm_1	11/02/2009	1	02/10/2012	iarna	830	1-farm_1-2012-iarna	farm_1-2012-iarna	6230	235	194
animal_2876	SIM	farm_1	11/02/2009	2	02/02/2013	iarna	1188	2-farm_1-2013-iarna	farm_1-2013-iarna	6663	207	218
animal_2877	SIM	farm_1	11/21/2009	1	02/10/2012	iarna	811	1-farm_1-2012-iarna	farm_1-2012-iarna	4193	155	130
animal_2878	SIM	farm_1	11/27/2009	1	03/06/2012	iarna	830	1-farm_1-2012-iarna	farm_1-2012-iarna	5311	159	173
animal_2878	SIM	farm_1	11/27/2009	2	05/05/2013	vara	1255	2-farm_1-2013-vara	farm_1-2013-vara	3049	98	109
animal_2879	SIM	farm_1	03/12/2010	1	04/08/2012	vara	758	1-farm_1-2012-vara	farm_1-2012-vara	5969	224	182
animal_2879	SIM	farm_1	03/12/2010	3	08/22/2014	vara	1624	3-farm_1-2014-vara	farm_1-2014-vara	3615	147	128
animal_2879	SIM	farm_1	03/12/2010	2	08/16/2013	vara	1253	2-farm_1-2013-vara	farm_1-2013-vara	5031	198	158
animal_2880	SIM	farm_1	03/29/2010	1	04/28/2012	vara	761	1-farm_1-2012-vara	farm_1-2012-vara	4632	221	162
animal_2880	SIM	farm_1	03/29/2010	2	05/16/2013	vara	1144	2-farm_1-2013-vara	farm_1-2013-vara	3924	174	140
animal_2880	SIM	farm_1	03/29/2010	3	04/01/2014	vara	1464	3-farm_1-2014-vara	farm_1-2014-vara	5264	240	188
animal_2882	SIM	farm_1	05/17/2010	3	12/13/2014	iarna	1671	3-farm_1-2014-iarna	farm_1-2014-iarna	5744	251	185
animal_2882	SIM	farm_1	05/17/2010	1	12/25/2012	iarna	953	1-farm_1-2012-iarna	farm_1-2012-iarna	5635	242	186
animal_2884	SIM	farm_1	01/08/2010	3	08/15/2014	vara	1680	3-farm_1-2014-vara	farm_1-2014-vara	4592	213	157
animal_2884	SIM	farm_1	01/08/2010	2	06/23/2013	vara	1262	2-farm_1-2013-vara	farm_1-2013-vara	4687	229	175
animal_2884	SIM	farm_1	01/08/2010	1	06/01/2012	vara	875	1-farm_1-2012-vara	farm_1-2012-vara	4758	218	152
animal_2886	SIM	farm_1	04/01/2009	3	07/07/2013	vara	1558	3-farm_1-2013-vara	farm_1-2013-vara	4524	195	181
animal_2886	SIM	farm_1	04/01/2009	2	08/04/2012	vara	1221	2-farm_1-2012-vara	farm_1-2012-vara	4646	207	176
animal_2888	SIM	farm_1	08/11/2010	1	12/15/2012	iarna	857	1-farm_1-2012-iarna	farm_1-2012-iarna	5444	216	181
animal_2888	SIM	farm_1	08/11/2010	2	06/06/2014	vara	1395	2-farm_1-2014-vara	farm_1-2014-vara	5021	215	171
animal_2890	SIM	farm_1	09/14/2011	1	06/08/2013	vara	633	1-farm_1-2013-vara	farm_1-2013-vara	4676	190	166
animal_2890	SIM	farm_1	09/14/2011	3	12/08/2015	iarna	1546	3-farm_1-2015-iarna	farm_1-2015-iarna	4375	162	135
animal_2894	SIM	farm_1	11/17/2010	3	12/10/2014	iarna	1484	3-farm_1-2014-iarna	farm_1-2014-iarna	5682	211	180
animal_2894	SIM	farm_1	11/17/2010	1	04/27/2013	vara	892	1-farm_1-2013-vara	farm_1-2013-vara	5854	230	192
animal_2895	SIM	farm_1	11/30/2010	3	06/02/2015	vara	1645	3-farm_1-2015-vara	farm_1-2015-vara	5337	227	176
animal_2895	SIM	farm_1	11/30/2010	1	06/30/2013	vara	943	1-farm_1-2013-vara	farm_1-2013-vara	4309	185	134
animal_2895	SIM	farm_1	11/30/2010	2	07/03/2014	vara	1311	2-farm_1-2014-vara	farm_1-2014-vara	3632	150	110
animal_2896	SIM	farm_1	06/12/2010	2	07/23/2013	vara	1137	2-farm_1-2013-vara	farm_1-2013-vara	4225	173	144
animal_2896	SIM	farm_1	06/12/2010	1	07/04/2012	vara	753	1-farm_1-2012-vara	farm_1-2012-vara	5062	198	163
animal_2896	SIM	farm_1	06/12/2010	3	06/14/2014	vara	1463	3-farm_1-2014-vara	farm_1-2014-vara	5199	210	172
animal_2897	SIM	farm_1	06/19/2010	2	11/02/2013	iarna	1232	2-farm_1-2013-iarna	farm_1-2013-iarna	4438	169	154
animal_2897	SIM	farm_1	06/19/2010	3	11/02/2014	iarna	1597	3-farm_1-2014-iarna	farm_1-2014-iarna	5210	203	175
animal_2897	SIM	farm_1	06/19/2010	1	09/05/2012	vara	809	1-farm_1-2012-vara	farm_1-2012-vara	5367	231	175
animal_2954	SIM	farm_1	06/16/2007	3	09/06/2011	vara	1543	3-farm_1-2011-vara	farm_1-2011-vara	6332	247	203
animal_2955	SIM	farm_1	06/18/2007	3	06/25/2011	vara	1468	3-farm_1-2011-vara	farm_1-2011-vara	5194	224	177
animal_2956	SIM	farm_1	07/07/2007	3	03/29/2012	iarna	1727	3-farm_1-2012-iarna	farm_1-2012-iarna	7016	236	235
animal_2958	SIM	farm_1	10/05/2007	3	03/01/2012	iarna	1609	3-farm_1-2012-iarna	farm_1-2012-iarna	6636	321	234
animal_2958	SIM	farm_1	10/05/2007	2	03/30/2011	iarna	1272	2-farm_1-2011-iarna	farm_1-2011-iarna	4754	215	164
animal_2959	SIM	farm_1	01/02/2008	3	03/24/2012	iarna	1543	3-farm_1-2012-iarna	farm_1-2012-iarna	6507	270	225
animal_2959	SIM	farm_1	01/02/2008	2	03/30/2011	iarna	1183	2-farm_1-2011-iarna	farm_1-2011-iarna	5059	209	172
animal_2960	SIM	farm_1	03/05/2008	2	01/02/2012	iarna	1398	2-farm_1-2012-iarna	farm_1-2012-iarna	5760	218	204
animal_2961	SIM	farm_1	03/07/2008	2	01/09/2012	iarna	1403	2-farm_1-2012-iarna	farm_1-2012-iarna	5406	195	176
animal_2962	SIM	farm_1	03/18/2008	3	10/06/2012	iarna	1663	3-farm_1-2012-iarna	farm_1-2012-iarna	5185	262	177
animal_2962	SIM	farm_1	03/18/2008	2	08/31/2011	vara	1261	2-farm_1-2011-vara	farm_1-2011-vara	4548	220	161
animal_2963	SIM	farm_1	04/09/2008	2	09/05/2011	vara	1244	2-farm_1-2011-vara	farm_1-2011-vara	5376	226	182
animal_2964	SIM	farm_1	06/17/2008	2	05/09/2012	vara	1422	2-farm_1-2012-vara	farm_1-2012-vara	6154	231	205
animal_2965	SIM	farm_1	10/16/2008	2	09/14/2012	vara	1429	2-farm_1-2012-vara	farm_1-2012-vara	5188	189	177
animal_2965	SIM	farm_1	10/16/2008	1	08/01/2011	vara	1019	1-farm_1-2011-vara	farm_1-2011-vara	4264	186	148
animal_2966	SIM	farm_1	11/14/2008	1	02/03/2011	iarna	811	1-farm_1-2011-iarna	farm_1-2011-iarna	5613	213	176
animal_2966	SIM	farm_1	11/14/2008	2	03/17/2012	iarna	1219	2-farm_1-2012-iarna	farm_1-2012-iarna	5092	196	182
animal_2966	SIM	farm_1	11/14/2008	3	03/27/2013	iarna	1594	3-farm_1-2013-iarna	farm_1-2013-iarna	4946	206	157
animal_2967	SIM	farm_1	11/22/2008	1	04/05/2011	vara	864	1-farm_1-2011-vara	farm_1-2011-vara	4364	186	144
animal_2968	SIM	farm_1	12/07/2008	1	04/11/2011	vara	855	1-farm_1-2011-vara	farm_1-2011-vara	5656	216	180
animal_2969	SIM	farm_1	12/23/2008	2	07/02/2012	vara	1287	2-farm_1-2012-vara	farm_1-2012-vara	5126	209	167
animal_2969	SIM	farm_1	12/23/2008	1	03/19/2011	iarna	816	1-farm_1-2011-iarna	farm_1-2011-iarna	4840	190	159
animal_2969	SIM	farm_1	12/23/2008	3	08/01/2013	vara	1682	3-farm_1-2013-vara	farm_1-2013-vara	5245	213	177
animal_2970	SIM	farm_1	05/22/2009	3	03/15/2014	iarna	1758	3-farm_1-2014-iarna	farm_1-2014-iarna	2721	111	102
animal_2970	SIM	farm_1	05/22/2009	1	04/01/2012	vara	1045	1-farm_1-2012-vara	farm_1-2012-vara	4414	168	155
animal_2970	SIM	farm_1	05/22/2009	2	05/16/2013	vara	1455	2-farm_1-2013-vara	farm_1-2013-vara	4785	190	175
animal_2971	SIM	farm_1	06/06/2009	3	02/05/2013	iarna	1340	3-farm_1-2013-iarna	farm_1-2013-iarna	5598	209	174
animal_2971	SIM	farm_1	06/06/2009	2	02/17/2012	iarna	986	2-farm_1-2012-iarna	farm_1-2012-iarna	4208	151	140
animal_2973	SIM	farm_1	10/04/2009	2	12/10/2012	iarna	1163	2-farm_1-2012-iarna	farm_1-2012-iarna	5766	216	182
animal_2973	SIM	farm_1	10/04/2009	3	02/17/2014	iarna	1597	3-farm_1-2014-iarna	farm_1-2014-iarna	6171	236	203
animal_2973	SIM	farm_1	10/04/2009	1	01/17/2012	iarna	835	1-farm_1-2012-iarna	farm_1-2012-iarna	4740	177	135
animal_2974	SIM	farm_1	03/05/2010	2	11/28/2013	iarna	1364	2-farm_1-2013-iarna	farm_1-2013-iarna	4975	192	162
animal_2974	SIM	farm_1	03/05/2010	3	02/08/2015	iarna	1801	3-farm_1-2015-iarna	farm_1-2015-iarna	4846	188	139
animal_2974	SIM	farm_1	03/05/2010	1	09/21/2012	vara	931	1-farm_1-2012-vara	farm_1-2012-vara	5507	229	169
animal_2975	SIM	farm_1	12/22/2009	3	04/27/2014	vara	1587	3-farm_1-2014-vara	farm_1-2014-vara	6471	246	219
animal_2975	SIM	farm_1	12/22/2009	1	09/17/2012	vara	1000	1-farm_1-2012-vara	farm_1-2012-vara	6296	245	201
animal_2976	SIM	farm_1	02/08/2010	1	08/25/2012	vara	929	1-farm_1-2012-vara	farm_1-2012-vara	5579	230	197
animal_2976	SIM	farm_1	02/08/2010	2	12/01/2013	iarna	1392	2-farm_1-2013-iarna	farm_1-2013-iarna	4735	205	170
animal_2976	SIM	farm_1	02/08/2010	3	10/28/2014	iarna	1723	3-farm_1-2014-iarna	farm_1-2014-iarna	5689	207	200
animal_2977	SIM	farm_1	07/07/2010	1	03/13/2013	iarna	980	1-farm_1-2013-iarna	farm_1-2013-iarna	4909	211	172
animal_2977	SIM	farm_1	07/07/2010	3	08/14/2014	vara	1499	3-farm_1-2014-vara	farm_1-2014-vara	5731	253	202
animal_2978	SIM	farm_1	07/10/2010	2	11/09/2013	iarna	1218	2-farm_1-2013-iarna	farm_1-2013-iarna	5224	224	189
animal_2978	SIM	farm_1	07/10/2010	3	12/11/2014	iarna	1615	3-farm_1-2014-iarna	farm_1-2014-iarna	7281	270	239
animal_2978	SIM	farm_1	07/10/2010	1	12/06/2012	iarna	880	1-farm_1-2012-iarna	farm_1-2012-iarna	6755	257	199
animal_2979	SIM	farm_1	09/15/2010	3	03/11/2015	iarna	1638	3-farm_1-2015-iarna	farm_1-2015-iarna	5513	205	180
animal_2979	SIM	farm_1	09/15/2010	1	02/12/2013	iarna	881	1-farm_1-2013-iarna	farm_1-2013-iarna	5153	220	182
animal_2982	SIM	farm_1	11/03/2010	1	07/25/2013	vara	995	1-farm_1-2013-vara	farm_1-2013-vara	3607	160	120
animal_2982	SIM	farm_1	11/03/2010	2	07/31/2014	vara	1366	2-farm_1-2014-vara	farm_1-2014-vara	4136	181	142
animal_2984	SIM	farm_1	12/18/2010	2	05/27/2014	vara	1256	2-farm_1-2014-vara	farm_1-2014-vara	5850	212	189
animal_2984	SIM	farm_1	12/18/2010	1	07/01/2013	vara	926	1-farm_1-2013-vara	farm_1-2013-vara	4601	175	144
animal_2984	SIM	farm_1	12/18/2010	3	08/30/2015	vara	1716	3-farm_1-2015-vara	farm_1-2015-vara	4176	191	166
animal_3038	SIM	farm_1	06/03/2006	3	04/22/2011	vara	1784	3-farm_1-2011-vara	farm_1-2011-vara	4493	156	143
animal_3040	SIM	farm_1	04/24/2007	3	08/27/2011	vara	1586	3-farm_1-2011-vara	farm_1-2011-vara	3692	177	148
animal_3041	SIM	farm_1	08/11/2007	3	10/25/2011	iarna	1536	3-farm_1-2011-iarna	farm_1-2011-iarna	6067	249	191
animal_3042	SIM	farm_1	09/12/2007	3	05/26/2012	vara	1718	3-farm_1-2012-vara	farm_1-2012-vara	8120	314	268
animal_3044	SIM	farm_1	03/19/2008	3	09/22/2012	vara	1648	3-farm_1-2012-vara	farm_1-2012-vara	5178	184	184
animal_3045	SIM	farm_1	04/19/2008	2	05/16/2011	vara	1122	2-farm_1-2011-vara	farm_1-2011-vara	4653	186	176
animal_3045	SIM	farm_1	04/19/2008	3	09/17/2012	vara	1612	3-farm_1-2012-vara	farm_1-2012-vara	5305	231	186
animal_3046	SIM	farm_1	07/14/2008	2	04/12/2012	vara	1368	2-farm_1-2012-vara	farm_1-2012-vara	5520	194	198
animal_3046	SIM	farm_1	07/14/2008	3	04/04/2013	vara	1725	3-farm_1-2013-vara	farm_1-2013-vara	5296	164	185
animal_3048	SIM	farm_1	09/12/2008	3	01/07/2013	iarna	1578	3-farm_1-2013-iarna	farm_1-2013-iarna	6687	224	221
animal_3048	SIM	farm_1	09/12/2008	2	12/03/2011	iarna	1177	2-farm_1-2011-iarna	farm_1-2011-iarna	5989	228	204
animal_3049	SIM	farm_1	11/05/2008	1	03/15/2011	iarna	860	1-farm_1-2011-iarna	farm_1-2011-iarna	5403	197	170
animal_3050	SIM	farm_1	11/16/2008	2	12/26/2011	iarna	1135	2-farm_1-2011-iarna	farm_1-2011-iarna	5696	242	200
animal_3050	SIM	farm_1	11/16/2008	1	02/24/2011	iarna	830	1-farm_1-2011-iarna	farm_1-2011-iarna	3828	162	118
animal_3051	SIM	farm_1	12/07/2008	1	02/06/2011	iarna	791	1-farm_1-2011-iarna	farm_1-2011-iarna	5482	227	194
animal_3051	SIM	farm_1	12/07/2008	3	08/18/2013	vara	1715	3-farm_1-2013-vara	farm_1-2013-vara	4697	216	179
animal_3051	SIM	farm_1	12/07/2008	2	09/22/2012	vara	1385	2-farm_1-2012-vara	farm_1-2012-vara	5058	222	182
animal_3052	SIM	farm_1	03/26/2009	2	03/27/2012	iarna	1097	2-farm_1-2012-iarna	farm_1-2012-iarna	6202	226	196
animal_3052	SIM	farm_1	03/26/2009	3	03/25/2013	iarna	1460	3-farm_1-2013-iarna	farm_1-2013-iarna	5675	184	186
animal_3053	SIM	farm_1	08/03/2009	1	04/23/2012	vara	994	1-farm_1-2012-vara	farm_1-2012-vara	4968	170	149
animal_3053	SIM	farm_1	08/03/2009	2	06/13/2013	vara	1410	2-farm_1-2013-vara	farm_1-2013-vara	4673	152	160
animal_3057	SIM	farm_1	03/21/2010	2	02/24/2014	iarna	1436	2-farm_1-2014-iarna	farm_1-2014-iarna	4599	184	162
animal_3057	SIM	farm_1	03/21/2010	1	05/16/2012	vara	787	1-farm_1-2012-vara	farm_1-2012-vara	5644	231	181
animal_3058	SIM	farm_1	06/14/2010	1	09/05/2012	vara	814	1-farm_1-2012-vara	farm_1-2012-vara	5071	214	168
animal_3059	SIM	farm_1	02/09/2010	2	07/06/2013	vara	1243	2-farm_1-2013-vara	farm_1-2013-vara	3649	189	134
animal_3059	SIM	farm_1	02/09/2010	3	06/05/2014	vara	1577	3-farm_1-2014-vara	farm_1-2014-vara	4173	176	149
animal_3059	SIM	farm_1	02/09/2010	1	07/02/2012	vara	874	1-farm_1-2012-vara	farm_1-2012-vara	4703	221	165
animal_3060	SIM	farm_1	02/14/2010	3	04/21/2014	vara	1527	3-farm_1-2014-vara	farm_1-2014-vara	6096	196	188
animal_3060	SIM	farm_1	02/14/2010	2	04/30/2013	vara	1171	2-farm_1-2013-vara	farm_1-2013-vara	3630	124	131
animal_3060	SIM	farm_1	02/14/2010	1	04/22/2012	vara	798	1-farm_1-2012-vara	farm_1-2012-vara	5157	168	165
animal_3061	SIM	farm_1	07/26/2010	2	12/06/2013	iarna	1229	2-farm_1-2013-iarna	farm_1-2013-iarna	5252	195	163
animal_3061	SIM	farm_1	07/26/2010	1	09/17/2012	vara	784	1-farm_1-2012-vara	farm_1-2012-vara	4505	157	142
animal_3062	SIM	farm_1	09/12/2010	1	12/06/2012	iarna	816	1-farm_1-2012-iarna	farm_1-2012-iarna	5528	211	177
animal_3062	SIM	farm_1	09/12/2010	3	06/13/2015	vara	1735	3-farm_1-2015-vara	farm_1-2015-vara	5935	226	204
animal_3062	SIM	farm_1	09/12/2010	2	04/02/2014	vara	1298	2-farm_1-2014-vara	farm_1-2014-vara	6538	269	227
animal_3063	SIM	farm_1	10/28/2010	3	08/01/2015	vara	1738	3-farm_1-2015-vara	farm_1-2015-vara	6110	243	206
animal_3063	SIM	farm_1	10/28/2010	1	04/10/2013	vara	895	1-farm_1-2013-vara	farm_1-2013-vara	4460	183	146
animal_3063	SIM	farm_1	10/28/2010	2	02/19/2014	iarna	1210	2-farm_1-2014-iarna	farm_1-2014-iarna	6101	253	213
animal_3067	SIM	farm_1	06/09/2010	1	09/21/2012	vara	835	1-farm_1-2012-vara	farm_1-2012-vara	4182	171	146
animal_3119	SIM	farm_1	05/30/2006	3	02/07/2011	iarna	1714	3-farm_1-2011-iarna	farm_1-2011-iarna	5555	179	178
animal_3120	SIM	farm_1	06/15/2006	3	04/05/2011	vara	1755	3-farm_1-2011-vara	farm_1-2011-vara	4452	176	155
animal_3125	SIM	farm_1	07/15/2007	3	01/26/2012	iarna	1656	3-farm_1-2012-iarna	farm_1-2012-iarna	3424	150	113
animal_3126	SIM	farm_1	08/15/2007	2	08/04/2011	vara	1450	2-farm_1-2011-vara	farm_1-2011-vara	5575	230	195
animal_3127	SIM	farm_1	08/23/2007	3	12/27/2011	iarna	1587	3-farm_1-2011-iarna	farm_1-2011-iarna	6406	242	212
animal_3128	SIM	farm_1	09/14/2007	2	08/29/2011	vara	1445	2-farm_1-2011-vara	farm_1-2011-vara	6814	267	231
animal_3128	SIM	farm_1	09/14/2007	3	08/05/2012	vara	1787	3-farm_1-2012-vara	farm_1-2012-vara	3551	164	146
animal_3129	SIM	farm_1	11/04/2007	2	05/11/2011	vara	1284	2-farm_1-2011-vara	farm_1-2011-vara	4867	228	177
animal_3130	SIM	farm_1	02/29/2008	3	10/07/2012	iarna	1682	3-farm_1-2012-iarna	farm_1-2012-iarna	4871	192	161
animal_3130	SIM	farm_1	02/29/2008	2	08/24/2011	vara	1272	2-farm_1-2011-vara	farm_1-2011-vara	5088	230	169
animal_3131	SIM	farm_1	04/21/2008	2	09/05/2011	vara	1232	2-farm_1-2011-vara	farm_1-2011-vara	3099	135	99
animal_3131	SIM	farm_1	04/21/2008	3	09/09/2012	vara	1602	3-farm_1-2012-vara	farm_1-2012-vara	4271	156	140
animal_3132	SIM	farm_1	06/10/2008	2	09/25/2011	vara	1202	2-farm_1-2011-vara	farm_1-2011-vara	3476	153	114
animal_3133	SIM	farm_1	06/20/2008	2	03/21/2012	iarna	1370	2-farm_1-2012-iarna	farm_1-2012-iarna	6905	288	231
animal_3133	SIM	farm_1	06/20/2008	1	01/22/2011	iarna	946	1-farm_1-2011-iarna	farm_1-2011-iarna	5815	234	186
animal_3136	SIM	farm_1	09/28/2008	2	11/21/2011	iarna	1149	2-farm_1-2011-iarna	farm_1-2011-iarna	2657	127	104
animal_3136	SIM	farm_1	09/28/2008	3	11/27/2012	iarna	1521	3-farm_1-2012-iarna	farm_1-2012-iarna	4628	181	157
animal_3139	SIM	farm_1	11/04/2008	2	12/30/2011	iarna	1151	2-farm_1-2011-iarna	farm_1-2011-iarna	6054	240	211
animal_3140	SIM	farm_1	03/12/2009	1	04/18/2011	vara	767	1-farm_1-2011-vara	farm_1-2011-vara	5145	204	167
animal_3143	SIM	farm_1	11/20/2009	1	04/16/2012	vara	878	1-farm_1-2012-vara	farm_1-2012-vara	5027	215	173
animal_3145	SIM	farm_1	04/26/2010	3	05/31/2014	vara	1496	3-farm_1-2014-vara	farm_1-2014-vara	5072	229	178
animal_3145	SIM	farm_1	04/26/2010	1	06/24/2012	vara	790	1-farm_1-2012-vara	farm_1-2012-vara	4704	211	162
animal_3145	SIM	farm_1	04/26/2010	2	05/09/2013	vara	1109	2-farm_1-2013-vara	farm_1-2013-vara	4885	200	175
animal_3147	SIM	farm_1	12/15/2009	2	02/09/2013	iarna	1152	2-farm_1-2013-iarna	farm_1-2013-iarna	6400	242	221
animal_3147	SIM	farm_1	12/15/2009	1	02/22/2012	iarna	799	1-farm_1-2012-iarna	farm_1-2012-iarna	6370	255	207
animal_3147	SIM	farm_1	12/15/2009	3	01/30/2014	iarna	1507	3-farm_1-2014-iarna	farm_1-2014-iarna	5690	224	195
animal_3150	SIM	farm_1	10/26/2010	2	12/12/2013	iarna	1143	2-farm_1-2013-iarna	farm_1-2013-iarna	4230	191	157
animal_3150	SIM	farm_1	10/26/2010	3	12/02/2014	iarna	1498	3-farm_1-2014-iarna	farm_1-2014-iarna	5534	249	200
animal_3150	SIM	farm_1	10/26/2010	1	11/16/2012	iarna	752	1-farm_1-2012-iarna	farm_1-2012-iarna	4142	175	138
animal_3151	SIM	farm_1	11/09/2010	3	08/27/2015	vara	1752	3-farm_1-2015-vara	farm_1-2015-vara	4637	170	177
animal_3151	SIM	farm_1	11/09/2010	1	04/12/2013	vara	885	1-farm_1-2013-vara	farm_1-2013-vara	4940	196	167
animal_3151	SIM	farm_1	11/09/2010	2	09/26/2014	vara	1417	2-farm_1-2014-vara	farm_1-2014-vara	4320	155	146
animal_3154	SIM	farm_1	08/03/2006	3	05/29/2011	vara	1760	3-farm_1-2011-vara	farm_1-2011-vara	5382	205	164
animal_3213	SIM	farm_1	07/15/2007	3	12/14/2011	iarna	1613	3-farm_1-2011-iarna	farm_1-2011-iarna	6184	281	227
animal_3215	SIM	farm_1	10/29/2007	3	06/17/2012	vara	1693	3-farm_1-2012-vara	farm_1-2012-vara	5794	239	206
animal_3215	SIM	farm_1	10/29/2007	2	06/07/2011	vara	1317	2-farm_1-2011-vara	farm_1-2011-vara	5066	238	177
animal_3216	SIM	farm_1	05/18/2008	2	07/24/2011	vara	1162	2-farm_1-2011-vara	farm_1-2011-vara	5429	248	177
animal_3216	SIM	farm_1	05/18/2008	3	08/20/2012	vara	1555	3-farm_1-2012-vara	farm_1-2012-vara	6294	229	204
animal_3217	SIM	farm_1	06/13/2008	3	01/26/2013	iarna	1688	3-farm_1-2013-iarna	farm_1-2013-iarna	6239	221	196
animal_3217	SIM	farm_1	06/13/2008	2	10/15/2011	iarna	1219	2-farm_1-2011-iarna	farm_1-2011-iarna	3934	152	132
animal_3218	SIM	farm_1	06/14/2008	3	07/06/2012	vara	1483	3-farm_1-2012-vara	farm_1-2012-vara	5190	207	186
animal_3218	SIM	farm_1	06/14/2008	2	08/24/2011	vara	1166	2-farm_1-2011-vara	farm_1-2011-vara	4377	208	145
animal_3220	SIM	farm_1	07/25/2008	2	01/23/2012	iarna	1277	2-farm_1-2012-iarna	farm_1-2012-iarna	3435	151	105
animal_3221	SIM	farm_1	09/15/2008	3	02/23/2013	iarna	1622	3-farm_1-2013-iarna	farm_1-2013-iarna	5724	238	205
animal_3221	SIM	farm_1	09/15/2008	1	04/05/2011	vara	932	1-farm_1-2011-vara	farm_1-2011-vara	5363	240	180
animal_3222	SIM	farm_1	10/16/2008	3	01/06/2013	iarna	1543	3-farm_1-2013-iarna	farm_1-2013-iarna	5903	246	180
animal_3223	SIM	farm_1	12/14/2008	1	12/01/2011	iarna	1082	1-farm_1-2011-iarna	farm_1-2011-iarna	5321	219	184
animal_3223	SIM	farm_1	12/14/2008	3	07/28/2013	vara	1687	3-farm_1-2013-vara	farm_1-2013-vara	4143	179	141
animal_3224	SIM	farm_1	01/01/2009	1	05/10/2011	vara	859	1-farm_1-2011-vara	farm_1-2011-vara	4566	162	146
animal_3225	SIM	farm_1	01/25/2009	1	08/25/2011	vara	942	1-farm_1-2011-vara	farm_1-2011-vara	5028	193	174
animal_3225	SIM	farm_1	01/25/2009	2	10/11/2012	iarna	1355	2-farm_1-2012-iarna	farm_1-2012-iarna	3231	127	121
animal_3225	SIM	farm_1	01/25/2009	3	09/27/2013	vara	1706	3-farm_1-2013-vara	farm_1-2013-vara	3535	154	125
animal_3227	SIM	farm_1	11/04/2009	2	01/15/2013	iarna	1168	2-farm_1-2013-iarna	farm_1-2013-iarna	5952	256	199
animal_3227	SIM	farm_1	11/04/2009	1	12/27/2011	iarna	783	1-farm_1-2011-iarna	farm_1-2011-iarna	5352	222	169
animal_3227	SIM	farm_1	11/04/2009	3	06/14/2014	vara	1683	3-farm_1-2014-vara	farm_1-2014-vara	5358	219	175
animal_3228	SIM	farm_1	03/03/2010	2	06/29/2013	vara	1214	2-farm_1-2013-vara	farm_1-2013-vara	2778	142	108
animal_3228	SIM	farm_1	03/03/2010	1	07/15/2012	vara	865	1-farm_1-2012-vara	farm_1-2012-vara	4947	225	166
animal_3229	SIM	farm_1	12/22/2009	3	08/26/2014	vara	1708	3-farm_1-2014-vara	farm_1-2014-vara	5712	247	208
animal_3229	SIM	farm_1	12/22/2009	2	06/12/2013	vara	1268	2-farm_1-2013-vara	farm_1-2013-vara	5801	266	215
animal_3229	SIM	farm_1	12/22/2009	1	04/27/2012	vara	857	1-farm_1-2012-vara	farm_1-2012-vara	5276	230	186
animal_3231	SIM	farm_1	09/05/2010	1	07/15/2013	vara	1044	1-farm_1-2013-vara	farm_1-2013-vara	4552	195	165
animal_3233	SIM	farm_1	10/05/2010	1	08/28/2013	vara	1058	1-farm_1-2013-vara	farm_1-2013-vara	1809	70	59
animal_3235	SIM	farm_1	10/28/2010	3	01/30/2015	iarna	1555	3-farm_1-2015-iarna	farm_1-2015-iarna	7092	281	226
animal_3235	SIM	farm_1	10/28/2010	1	03/06/2013	iarna	860	1-farm_1-2013-iarna	farm_1-2013-iarna	4933	210	159
animal_3235	SIM	farm_1	10/28/2010	2	03/08/2014	iarna	1227	2-farm_1-2014-iarna	farm_1-2014-iarna	5082	189	162
animal_3237	SIM	farm_1	06/23/2010	1	11/06/2012	iarna	867	1-farm_1-2012-iarna	farm_1-2012-iarna	4734	200	166
animal_3237	SIM	farm_1	06/23/2010	3	02/03/2015	iarna	1686	3-farm_1-2015-iarna	farm_1-2015-iarna	5484	197	197
animal_3237	SIM	farm_1	06/23/2010	2	02/21/2014	iarna	1339	2-farm_1-2014-iarna	farm_1-2014-iarna	4722	185	173
animal_3238	SIM	farm_1	12/05/2006	3	06/06/2011	vara	1644	3-farm_1-2011-vara	farm_1-2011-vara	3276	127	116
animal_3240	SIM	farm_1	06/29/2007	3	11/20/2011	iarna	1605	3-farm_1-2011-iarna	farm_1-2011-iarna	4861	224	182
animal_3241	SIM	farm_1	07/22/2007	3	05/12/2012	vara	1756	3-farm_1-2012-vara	farm_1-2012-vara	6560	220	213
animal_3242	SIM	farm_1	08/11/2007	3	03/22/2012	iarna	1685	3-farm_1-2012-iarna	farm_1-2012-iarna	4904	175	181
animal_3242	SIM	farm_1	08/11/2007	2	04/03/2011	vara	1331	2-farm_1-2011-vara	farm_1-2011-vara	3045	108	109
animal_3243	SIM	farm_1	08/23/2007	3	12/15/2011	iarna	1575	3-farm_1-2011-iarna	farm_1-2011-iarna	5578	244	207
